frame,time_sec,left_ratio,right_ratio,avg_ratio,blink_event
2946,98.298,0.23768,0.25717,0.24743,1
2947,98.332,0.239,0.26343,0.25121,0
2948,98.365,0.24178,0.26596,0.25387,0
2949,98.398,0.24301,0.26808,0.25554,0
2950,98.432,0.24954,0.2722,0.26087,0
2951,98.465,0.24621,0.26779,0.257,0
2952,98.498,0.25371,0.26803,0.26087,0
2953,98.532,0.24497,0.27002,0.25749,0
2954,98.565,0.24822,0.27235,0.26028,0
2955,98.599,0.2452,0.26159,0.2534,0
2956,98.632,0.25423,0.26571,0.25997,0
2957,98.665,0.2542,0.26189,0.25805,0
2958,98.699,0.24702,0.2644,0.25571,0
2959,98.732,0.24819,0.26288,0.25553,0
2960,98.765,0.23005,0.26537,0.24771,0
2961,98.799,0.23372,0.26027,0.247,0
2962,98.832,0.23089,0.2633,0.24709,0
2963,98.865,0.22953,0.26672,0.24813,0
2964,98.899,0.23266,0.27292,0.25279,0
2965,98.932,0.23593,0.26394,0.24994,0
2966,98.966,0.2364,0.26271,0.24956,0
2967,98.999,0.23541,0.26587,0.25064,0
2968,99.032,0.23234,0.26303,0.24769,0
2969,99.066,0.23525,0.25885,0.24705,0
2970,99.099,0.23492,0.26749,0.25121,0
2971,99.132,0.24722,0.25961,0.25341,0
2972,99.166,0.23381,0.26561,0.24971,0
2973,99.199,0.23752,0.26607,0.2518,0
2974,99.232,0.23215,0.26241,0.24728,0
2975,99.266,0.22776,0.26839,0.24807,0
2976,99.299,0.22473,0.26265,0.24369,0
2977,99.333,0.24564,0.26025,0.25294,0
2978,99.366,0.23741,0.25935,0.24838,0
2979,99.399,0.22862,0.26265,0.24564,0
2980,99.433,0.22526,0.25512,0.24019,0
2981,99.466,0.23132,0.25732,0.24432,0
2982,99.499,0.23217,0.26492,0.24855,0
2983,99.533,0.22957,0.26063,0.2451,0
2984,99.566,0.23076,0.26699,0.24887,0
2985,99.6,0.23423,0.2615,0.24786,0
2986,99.633,0.23449,0.26746,0.25098,0
2987,99.666,0.23731,0.26446,0.25088,0
2988,99.7,0.23351,0.26476,0.24914,0
2989,99.733,0.23434,0.26211,0.24823,0
2990,99.766,0.23267,0.25736,0.24502,0
2991,99.8,0.2302,0.25634,0.24327,0
2992,99.833,0.2349,0.2575,0.2462,0
2993,99.866,0.22317,0.24913,0.23615,0
2994,99.9,0.22506,0.2603,0.24268,0
2995,99.933,0.23102,0.26187,0.24644,0
2996,99.967,0.2345,0.2605,0.2475,0
2997,100.0,0.2433,0.26051,0.25191,0
2998,100.033,0.22847,0.24976,0.23912,0
2999,100.067,0.23147,0.24768,0.23958,0
3000,100.1,0.23352,0.25887,0.2462,0
3001,100.133,0.23721,0.26116,0.24919,0
3002,100.167,0.22208,0.25269,0.23738,0
3003,100.2,0.23535,0.2638,0.24957,0
3004,100.233,0.22808,0.26014,0.24411,0
3005,100.267,0.23253,0.25489,0.24371,0
3006,100.3,0.23038,0.26207,0.24622,0
3007,100.334,0.22466,0.26581,0.24523,0
3008,100.367,0.22314,0.26399,0.24356,0
3009,100.4,0.22616,0.26308,0.24462,0
3010,100.434,0.21524,0.26002,0.23763,0
3011,100.467,0.21637,0.26913,0.24275,0
3012,100.5,0.23065,0.25868,0.24466,0
3013,100.534,0.23634,0.26293,0.24963,0
3014,100.567,0.23227,0.25556,0.24392,0
3015,100.6,0.23665,0.25927,0.24796,0
3016,100.634,0.23283,0.2594,0.24611,0
3017,100.667,0.22744,0.26182,0.24463,0
3018,100.701,0.22966,0.25722,0.24344,0
3019,100.734,0.2292,0.25518,0.24219,0
3020,100.767,0.2336,0.24999,0.2418,0
3021,100.801,0.22034,0.24828,0.23431,0
3022,100.834,0.23366,0.24698,0.24032,0
3023,100.867,0.23652,0.24784,0.24218,0
3024,100.901,0.23422,0.25518,0.2447,0
3025,100.934,0.22839,0.252,0.2402,0
3026,100.968,0.22471,0.25659,0.24065,0
3027,101.001,0.24312,0.25298,0.24805,0
3028,101.034,0.22797,0.25306,0.24051,0
3029,101.068,0.23972,0.24992,0.24482,0
3030,101.101,0.23973,0.25165,0.24569,0
3031,101.134,0.24567,0.25134,0.2485,0
3032,101.168,0.233,0.26352,0.24826,0
3033,101.201,0.23323,0.26335,0.24829,0
3034,101.234,0.22074,0.25754,0.23914,0
3035,101.268,0.22999,0.25863,0.24431,0
3036,101.301,0.2245,0.25772,0.24111,0
3037,101.335,0.22663,0.25069,0.23866,0
3038,101.368,0.22104,0.25317,0.23711,0
3039,101.401,0.22776,0.24263,0.23519,0
3040,101.435,0.22978,0.25166,0.24072,0
3041,101.468,0.22327,0.24934,0.23631,0
3042,101.501,0.22294,0.25325,0.2381,0
3043,101.535,0.22489,0.25539,0.24014,0
3044,101.568,0.2316,0.25788,0.24474,0
3045,101.602,0.22285,0.25463,0.23874,0
3046,101.635,0.22381,0.24621,0.23501,0
3047,101.668,0.23673,0.25427,0.2455,0
3048,101.702,0.21918,0.25773,0.23845,0
3049,101.735,0.22671,0.26067,0.24369,0
3050,101.768,0.23008,0.25861,0.24435,0
3051,101.802,0.24068,0.25632,0.2485,0
3052,101.835,0.22263,0.25204,0.23733,0
3053,101.868,0.22484,0.25388,0.23936,0
3054,101.902,0.23468,0.25234,0.24351,0
3055,101.935,0.23726,0.24859,0.24293,0
3056,101.969,0.22055,0.25165,0.2361,0
3057,102.002,0.23999,0.24845,0.24422,0
3058,102.035,0.21557,0.24725,0.23141,0
3059,102.069,0.22439,0.25247,0.23843,0
3060,102.102,0.22148,0.25402,0.23775,0
3061,102.135,0.22105,0.25857,0.23981,0
3062,102.169,0.22806,0.25203,0.24004,0
3063,102.202,0.22343,0.25515,0.23929,0
3064,102.235,0.22696,0.25237,0.23966,0
3065,102.269,0.22137,0.24502,0.23319,0
3066,102.302,0.22324,0.24796,0.2356,0
3067,102.336,0.22888,0.24704,0.23796,0
3068,102.369,0.21863,0.25152,0.23508,0
3069,102.402,0.2268,0.25055,0.23868,0
3070,102.436,0.21857,0.24635,0.23246,0
3071,102.469,0.22036,0.24733,0.23385,0
3072,102.502,0.22556,0.25346,0.23951,0
3073,102.536,0.22529,0.25095,0.23812,0
3074,102.569,0.223,0.25437,0.23868,0
3075,102.603,0.22163,0.25767,0.23965,0
3076,102.636,0.22296,0.25977,0.24136,0
3077,102.669,0.22125,0.25821,0.23973,0
3078,102.703,0.21932,0.25445,0.23689,0
3079,102.736,0.22864,0.26286,0.24575,0
3080,102.769,0.21687,0.24656,0.23172,0
3081,102.803,0.21685,0.2477,0.23227,0
3082,102.836,0.21796,0.25235,0.23516,0
3083,102.869,0.22853,0.24956,0.23905,0
3084,102.903,0.22722,0.25073,0.23897,0
3085,102.936,0.22162,0.24909,0.23535,0
3086,102.97,0.22327,0.24496,0.23411,0
3087,103.003,0.22236,0.24051,0.23143,0
3088,103.036,0.219,0.24535,0.23218,0
3089,103.07,0.22097,0.24821,0.23459,0
3090,103.103,0.21558,0.24085,0.22821,0
3091,103.136,0.22424,0.24376,0.234,0
3092,103.17,0.21629,0.24637,0.23133,0
3093,103.203,0.224,0.24514,0.23457,0
3094,103.236,0.21501,0.25121,0.23311,0
3095,103.27,0.22671,0.25406,0.24039,0
3096,103.303,0.21946,0.24777,0.23361,0
3097,103.337,0.21791,0.24149,0.2297,0
3098,103.37,0.21534,0.25038,0.23286,0
3099,103.403,0.23065,0.25299,0.24182,0
3100,103.437,0.22722,0.25455,0.24089,0
3101,103.47,0.22528,0.25527,0.24028,0
3102,103.503,0.22029,0.25802,0.23915,0
3103,103.537,0.22892,0.24809,0.23851,0
3104,103.57,0.22063,0.24485,0.23274,0
3105,103.603,0.22355,0.24705,0.2353,0
3106,103.637,0.20769,0.25336,0.23052,0
3107,103.67,0.21902,0.2529,0.23596,0
3108,103.704,0.2143,0.25645,0.23538,0
3109,103.737,0.22043,0.25046,0.23545,0
3110,103.77,0.22053,0.24785,0.23419,0
3111,103.804,0.21971,0.25806,0.23889,0
3112,103.837,0.21637,0.25404,0.2352,0
3113,103.87,0.21424,0.25189,0.23307,0
3114,103.904,0.22391,0.25999,0.24195,0
3115,103.937,0.20894,0.24655,0.22774,0
3116,103.971,0.21599,0.25587,0.23593,0
3117,104.004,0.21974,0.24481,0.23227,0
3118,104.037,0.21126,0.24996,0.23061,0
3119,104.071,0.24137,0.24799,0.24468,0
3120,104.104,0.22488,0.25323,0.23905,0
3121,104.137,0.22538,0.24537,0.23538,0
3122,104.171,0.22867,0.2412,0.23494,0
3123,104.204,0.2319,0.24956,0.24073,0
3124,104.237,0.22658,0.25289,0.23973,0
3125,104.271,0.226,0.25656,0.24128,0
3126,104.304,0.21133,0.25859,0.23496,0
3127,104.338,0.22095,0.25537,0.23816,0
3128,104.371,0.22814,0.25701,0.24258,0
3129,104.404,0.22492,0.25183,0.23838,0
3130,104.438,0.2239,0.2529,0.2384,0
3131,104.471,0.22683,0.2541,0.24047,0
3132,104.504,0.21384,0.24292,0.22838,0
3133,104.538,0.22621,0.24872,0.23747,0
3134,104.571,0.2255,0.24891,0.23721,0
3135,104.605,0.23042,0.24893,0.23968,0
3136,104.638,0.22356,0.25423,0.23889,0
3137,104.671,0.2246,0.25846,0.24153,0
3138,104.705,0.23008,0.25754,0.24381,0
3139,104.738,0.22896,0.25596,0.24246,0
3140,104.771,0.22059,0.24692,0.23375,0
3141,104.805,0.22814,0.25649,0.24232,0
3142,104.838,0.22531,0.24326,0.23429,0
3143,104.871,0.22904,0.24857,0.23881,0
3144,104.905,0.23011,0.256,0.24306,0
3145,104.938,0.22768,0.25601,0.24185,0
3146,104.972,0.22065,0.25698,0.23881,0
3147,105.005,0.21949,0.25467,0.23708,0
3148,105.038,0.22916,0.2563,0.24273,0
3149,105.072,0.22263,0.25087,0.23675,0
3150,105.105,0.2272,0.24841,0.2378,0
3151,105.138,0.22774,0.24787,0.2378,0
3152,105.172,0.22503,0.25084,0.23794,0
3153,105.205,0.22448,0.24081,0.23264,0
3154,105.238,0.22003,0.25117,0.2356,0
3155,105.272,0.22406,0.2502,0.23713,0
3156,105.305,0.2254,0.25623,0.24082,0
3157,105.339,0.22496,0.24952,0.23724,0
3158,105.372,0.22207,0.25517,0.23862,0
3159,105.405,0.21498,0.25581,0.23539,0
3160,105.439,0.22384,0.25653,0.24019,0
3161,105.472,0.21539,0.25545,0.23542,0
3162,105.505,0.21681,0.25505,0.23593,0
3163,105.539,0.2248,0.25176,0.23828,0
3164,105.572,0.22262,0.24834,0.23548,0
3165,105.606,0.22018,0.23903,0.2296,0
3166,105.639,0.21909,0.25223,0.23566,0
3167,105.672,0.21966,0.24527,0.23247,0
3168,105.706,0.21019,0.23935,0.22477,0
3169,105.739,0.21448,0.24193,0.2282,0
3170,105.772,0.21842,0.24855,0.23349,0
3171,105.806,0.22254,0.25158,0.23706,0
3172,105.839,0.22669,0.25152,0.23911,0
3173,105.872,0.22751,0.2456,0.23655,0
3174,105.906,0.21461,0.24926,0.23194,0
3175,105.939,0.2153,0.24618,0.23074,0
3176,105.973,0.22529,0.24278,0.23403,0
3177,106.006,0.22506,0.24956,0.23731,0
3178,106.039,0.21796,0.25044,0.2342,0
3179,106.073,0.22748,0.25022,0.23885,0
3180,106.106,0.22602,0.24518,0.2356,0
3181,106.139,0.2171,0.24537,0.23124,0
3182,106.173,0.2167,0.24795,0.23232,0
3183,106.206,0.22438,0.25055,0.23746,0
3184,106.239,0.22027,0.25335,0.23681,0
3185,106.273,0.22718,0.24914,0.23816,0
3186,106.306,0.22645,0.2527,0.23958,0
3187,106.34,0.23089,0.25139,0.24114,0
3188,106.373,0.22207,0.25144,0.23675,0
3189,106.406,0.21593,0.25956,0.23774,0
3190,106.44,0.22263,0.25764,0.24014,0
3191,106.473,0.21528,0.25711,0.2362,0
3192,106.506,0.22965,0.25058,0.24012,0
3193,106.54,0.21446,0.24758,0.23102,0
3194,106.573,0.22485,0.25747,0.24116,0
3195,106.606,0.22575,0.25451,0.24013,0
3196,106.64,0.23259,0.25384,0.24321,0
3197,106.673,0.22299,0.25029,0.23664,0
3198,106.707,0.23016,0.24896,0.23956,0
3199,106.74,0.22589,0.25132,0.2386,0
3200,106.773,0.22483,0.26091,0.24287,0
3201,106.807,0.23008,0.25414,0.24211,0
3202,106.84,0.22464,0.25354,0.23909,0
3203,106.873,0.22741,0.25356,0.24048,0
3204,106.907,0.22003,0.25368,0.23685,0
3205,106.94,0.21985,0.25483,0.23734,0
3206,106.974,0.22192,0.25172,0.23682,0
3207,107.007,0.22939,0.25122,0.24031,0
3208,107.04,0.22901,0.25683,0.24292,0
3209,107.074,0.21882,0.251,0.23491,0
3210,107.107,0.23392,0.25051,0.24221,0
3211,107.14,0.22699,0.25248,0.23973,0
3212,107.174,0.21793,0.25547,0.2367,0
3213,107.207,0.21898,0.25911,0.23904,0
3214,107.24,0.2215,0.25934,0.24042,0
3215,107.274,0.2194,0.25277,0.23609,0
3216,107.307,0.21755,0.25986,0.23871,0
3217,107.341,0.22125,0.24487,0.23306,0
3218,107.374,0.2234,0.25991,0.24165,0
3219,107.407,0.22617,0.26137,0.24377,0
3220,107.441,0.22029,0.24933,0.23481,0
3221,107.474,0.21557,0.26299,0.23928,0
3222,107.507,0.2284,0.25818,0.24329,0
3223,107.541,0.22617,0.25677,0.24147,0
3224,107.574,0.22523,0.26028,0.24275,0
3225,107.608,0.22568,0.25053,0.23811,0
3226,107.641,0.22153,0.2517,0.23662,0
3227,107.674,0.23007,0.24676,0.23842,0
3228,107.708,0.22417,0.24176,0.23297,0
3229,107.741,0.22071,0.24486,0.23278,0
3230,107.774,0.22251,0.24598,0.23425,0
3231,107.808,0.2159,0.24937,0.23264,0
3232,107.841,0.21731,0.24923,0.23327,0
3233,107.874,0.21247,0.24814,0.23031,0
3234,107.908,0.22049,0.2516,0.23604,0
3235,107.941,0.21973,0.24931,0.23452,0
3236,107.975,0.22927,0.2478,0.23853,0
3237,108.008,0.22969,0.23955,0.23462,0
3238,108.041,0.22723,0.24653,0.23688,0
3239,108.075,0.22724,0.25082,0.23903,0
3240,108.108,0.22456,0.25074,0.23765,0
3241,108.141,0.21992,0.24959,0.23476,0
3242,108.175,0.22743,0.2582,0.24282,0
3243,108.208,0.22615,0.25432,0.24024,0
3244,108.241,0.22935,0.2471,0.23823,0
3245,108.275,0.22928,0.24591,0.2376,0
3246,108.308,0.22766,0.24194,0.2348,0
3247,108.342,0.2287,0.24501,0.23686,0
3248,108.375,0.2235,0.25222,0.23786,0
3249,108.408,0.23778,0.25248,0.24513,0
3250,108.442,0.22053,0.2512,0.23587,0
3251,108.475,0.23462,0.25686,0.24574,0
3252,108.508,0.22416,0.24568,0.23492,0
3253,108.542,0.22443,0.24771,0.23607,0
3254,108.575,0.23069,0.25732,0.24401,0
3255,108.609,0.20811,0.25654,0.23232,0
3256,108.642,0.2149,0.2499,0.2324,0
3257,108.675,0.22665,0.25443,0.24054,0
3258,108.709,0.21896,0.25285,0.23591,0
3259,108.742,0.21513,0.25147,0.2333,0
3260,108.775,0.22188,0.24964,0.23576,0
3261,108.809,0.22292,0.24543,0.23417,0
3262,108.842,0.22953,0.2542,0.24186,0
3263,108.875,0.22952,0.25269,0.24111,0
3264,108.909,0.21633,0.24503,0.23068,0
3265,108.942,0.13566,0.19892,0.16729,0
3266,108.976,0.12268,0.13414,0.12841,0
3267,109.009,0.10923,0.13401,0.12162,0
3268,109.042,0.12395,0.1436,0.13377,0
3269,109.076,0.13766,0.1609,0.14928,0
3270,109.109,0.11834,0.15379,0.13606,0
3271,109.142,0.12023,0.18305,0.15164,0
3272,109.176,0.15494,0.1925,0.17372,0
3273,109.209,0.15584,0.20007,0.17795,0
3274,109.242,0.14615,0.20969,0.17792,0
3275,109.276,0.13139,0.11342,0.1224,0
3276,109.309,0.07505,0.07129,0.07317,0
3277,109.343,0.0818,0.05752,0.06966,0
3278,109.376,0.07997,0.0717,0.07584,0
3279,109.409,0.10239,0.08758,0.09499,0
3280,109.443,0.11159,0.12098,0.11628,0
3281,109.476,0.1389,0.17192,0.15541,0
3282,109.509,0.1669,0.20743,0.18717,0
3283,109.543,0.18064,0.21934,0.19999,0
3284,109.576,0.20063,0.21871,0.20967,0
3285,109.609,0.21389,0.22658,0.22023,0
3286,109.643,0.21815,0.23764,0.22789,0
3287,109.676,0.22358,0.23637,0.22997,1
3288,109.71,0.20839,0.24146,0.22493,0
3289,109.743,0.21692,0.24299,0.22995,0
3290,109.776,0.21696,0.24594,0.23145,0
3291,109.81,0.22344,0.24283,0.23314,0
3292,109.843,0.21437,0.24203,0.2282,0
3293,109.876,0.22694,0.24098,0.23396,0
3294,109.91,0.22026,0.23392,0.22709,0
3295,109.943,0.22259,0.24275,0.23267,0
3296,109.977,0.21047,0.24796,0.22921,0
3297,110.01,0.20868,0.25093,0.2298,0
3298,110.043,0.21126,0.24236,0.22681,0
3299,110.077,0.20773,0.24101,0.22437,0
3300,110.11,0.22405,0.24759,0.23582,0
3301,110.143,0.22584,0.24985,0.23784,0
3302,110.177,0.23351,0.25057,0.24204,0
3303,110.21,0.23323,0.24519,0.23921,0
3304,110.243,0.22617,0.24594,0.23605,0
3305,110.277,0.22446,0.251,0.23773,0
3306,110.31,0.22406,0.24488,0.23447,0
3307,110.344,0.21886,0.24263,0.23074,0
3308,110.377,0.22762,0.25354,0.24058,0
3309,110.41,0.21738,0.25219,0.23479,0
3310,110.444,0.21551,0.24997,0.23274,0
3311,110.477,0.22496,0.24941,0.23719,0
3312,110.51,0.21505,0.24956,0.2323,0
3313,110.544,0.22538,0.24809,0.23674,0
3314,110.577,0.22215,0.24691,0.23453,0
3315,110.611,0.21967,0.25328,0.23647,0
3316,110.644,0.21417,0.24821,0.23119,0
3317,110.677,0.21592,0.25838,0.23715,0
3318,110.711,0.22039,0.25745,0.23892,0
3319,110.744,0.21477,0.26157,0.23817,0
3320,110.777,0.22026,0.25673,0.23849,0
3321,110.811,0.22224,0.24897,0.23561,0
3322,110.844,0.21746,0.25063,0.23404,0
3323,110.877,0.21437,0.24617,0.23027,0
3324,110.911,0.21594,0.25091,0.23342,0
3325,110.944,0.21268,0.24993,0.23131,0
3326,110.978,0.21911,0.24272,0.23092,0
3327,111.011,0.21568,0.23957,0.22762,0
3328,111.044,0.21597,0.2483,0.23214,0
3329,111.078,0.21118,0.23001,0.22059,0
3330,111.111,0.22852,0.2362,0.23236,0
3331,111.144,0.21302,0.23724,0.22513,0
3332,111.178,0.2156,0.24362,0.22961,0
3333,111.211,0.20102,0.24316,0.22209,0
3334,111.244,0.20209,0.24082,0.22146,0
3335,111.278,0.20007,0.24009,0.22008,0
3336,111.311,0.21641,0.24666,0.23153,0
3337,111.345,0.20746,0.24192,0.22469,0
3338,111.378,0.21704,0.24576,0.2314,0
3339,111.411,0.21269,0.24371,0.2282,0
3340,111.445,0.21366,0.25453,0.2341,0
3341,111.478,0.21492,0.24695,0.23093,0
3342,111.511,0.21347,0.25185,0.23266,0
3343,111.545,0.21892,0.25465,0.23679,0
3344,111.578,0.21368,0.24769,0.23068,0
3345,111.612,0.1973,0.24661,0.22195,0
3346,111.645,0.21616,0.24807,0.23211,0
3347,111.678,0.20577,0.24185,0.22381,0
3348,111.712,0.21351,0.24415,0.22883,0
3349,111.745,0.21954,0.24438,0.23196,0
3350,111.778,0.20851,0.25425,0.23138,0
3351,111.812,0.21128,0.24644,0.22886,0
3352,111.845,0.20359,0.2458,0.22469,0
3353,111.878,0.21783,0.2434,0.23061,0
3354,111.912,0.2089,0.24325,0.22607,0
3355,111.945,0.21299,0.24464,0.22882,0
3356,111.979,0.2134,0.24516,0.22928,0
3357,112.012,0.21088,0.24382,0.22735,0
3358,112.045,0.20791,0.24733,0.22762,0
3359,112.079,0.20927,0.2465,0.22788,0
3360,112.112,0.19541,0.24269,0.21905,0
3361,112.145,0.21371,0.24594,0.22983,0
3362,112.179,0.21646,0.2363,0.22638,0
3363,112.212,0.20798,0.23786,0.22292,0
3364,112.245,0.21019,0.24555,0.22787,0
3365,112.279,0.22088,0.24148,0.23118,0
3366,112.312,0.21178,0.2451,0.22844,0
3367,112.346,0.21567,0.23569,0.22568,0
3368,112.379,0.20849,0.24234,0.22541,0
3369,112.412,0.20907,0.23923,0.22415,0
3370,112.446,0.20429,0.24721,0.22575,0
3371,112.479,0.21911,0.24208,0.23059,0
3372,112.512,0.2194,0.24005,0.22973,0
3373,112.546,0.22213,0.24023,0.23118,0
3374,112.579,0.21777,0.23689,0.22733,0
3375,112.612,0.20382,0.24308,0.22345,0
3376,112.646,0.22038,0.24293,0.23166,0
3377,112.679,0.22381,0.24188,0.23284,0
3378,112.713,0.21541,0.24643,0.23092,0
3379,112.746,0.21793,0.24617,0.23205,0
3380,112.779,0.218,0.24471,0.23135,0
3381,112.813,0.2171,0.23949,0.22829,0
3382,112.846,0.216,0.24712,0.23156,0
3383,112.879,0.21088,0.24213,0.22651,0
3384,112.913,0.21301,0.24681,0.22991,0
3385,112.946,0.21872,0.23091,0.22481,0
3386,112.98,0.21367,0.23215,0.22291,0
3387,113.013,0.20193,0.23992,0.22092,0
3388,113.046,0.21173,0.24668,0.2292,0
3389,113.08,0.21466,0.23958,0.22712,0
3390,113.113,0.20557,0.24139,0.22348,0
3391,113.146,0.21277,0.24086,0.22682,0
3392,113.18,0.21412,0.23597,0.22505,0
3393,113.213,0.21955,0.23545,0.2275,0
3394,113.246,0.21917,0.23519,0.22718,0
3395,113.28,0.21408,0.23511,0.22459,0
3396,113.313,0.21627,0.24198,0.22912,0
3397,113.347,0.21449,0.25046,0.23248,0
3398,113.38,0.21076,0.24171,0.22623,0
3399,113.413,0.20989,0.24507,0.22748,0
3400,113.447,0.2076,0.25045,0.22903,0
3401,113.48,0.21501,0.24225,0.22863,0
3402,113.513,0.21242,0.2387,0.22556,0
3403,113.547,0.22081,0.24397,0.23239,0
3404,113.58,0.21095,0.24785,0.2294,0
3405,113.614,0.21871,0.23835,0.22853,0
3406,113.647,0.21007,0.23561,0.22284,0
3407,113.68,0.21108,0.23962,0.22535,0
3408,113.714,0.21423,0.23947,0.22685,0
3409,113.747,0.21941,0.2408,0.23011,0
3410,113.78,0.22337,0.23884,0.2311,0
3411,113.814,0.22029,0.24252,0.2314,0
3412,113.847,0.21352,0.24021,0.22687,0
3413,113.88,0.20177,0.24546,0.22362,0
3414,113.914,0.21809,0.23346,0.22578,0
3415,113.947,0.2162,0.23674,0.22647,0
3416,113.981,0.21185,0.23677,0.22431,0
3417,114.014,0.21293,0.2464,0.22966,0
3418,114.047,0.21386,0.243,0.22843,0
3419,114.081,0.20893,0.23347,0.2212,0
3420,114.114,0.21136,0.24582,0.22859,0
3421,114.147,0.21188,0.24818,0.23003,0
3422,114.181,0.20832,0.24177,0.22504,0
3423,114.214,0.216,0.24375,0.22987,0
3424,114.247,0.21069,0.2441,0.22739,0
3425,114.281,0.20736,0.23925,0.2233,0
3426,114.314,0.20014,0.24218,0.22116,0
3427,114.348,0.19976,0.23725,0.21851,0
3428,114.381,0.20168,0.24367,0.22267,0
3429,114.414,0.21025,0.23456,0.22241,0
3430,114.448,0.20942,0.23852,0.22397,0
3431,114.481,0.21189,0.24098,0.22644,0
3432,114.514,0.21692,0.23733,0.22712,0
3433,114.548,0.21092,0.23511,0.22301,0
3434,114.581,0.21441,0.23806,0.22624,0
3435,114.615,0.20565,0.24624,0.22595,0
3436,114.648,0.20852,0.24115,0.22484,0
3437,114.681,0.20674,0.2462,0.22647,0
3438,114.715,0.21081,0.24532,0.22806,0
3439,114.748,0.20735,0.23967,0.22351,0
3440,114.781,0.20624,0.23869,0.22247,0
3441,114.815,0.2126,0.24256,0.22758,0
3442,114.848,0.20418,0.24752,0.22585,0
3443,114.881,0.21214,0.24229,0.22722,0
3444,114.915,0.2044,0.23833,0.22137,0
3445,114.948,0.20131,0.2488,0.22506,0
3446,114.982,0.20648,0.24925,0.22787,0
3447,115.015,0.21021,0.24507,0.22764,0
3448,115.048,0.21809,0.2358,0.22694,0
3449,115.082,0.2098,0.24926,0.22953,0
3450,115.115,0.22125,0.24164,0.23145,0
3451,115.148,0.21357,0.23721,0.22539,0
3452,115.182,0.22427,0.2413,0.23279,0
3453,115.215,0.21176,0.24052,0.22614,0
3454,115.248,0.22332,0.24407,0.23369,0
3455,115.282,0.21752,0.2436,0.23056,0
3456,115.315,0.21618,0.24276,0.22947,0
3457,115.349,0.22233,0.24363,0.23298,0
3458,115.382,0.21854,0.24857,0.23355,0
3459,115.415,0.21523,0.24579,0.23051,0
3460,115.449,0.21305,0.24005,0.22655,0
3461,115.482,0.21028,0.24657,0.22842,0
3462,115.515,0.22745,0.24073,0.23409,0
3463,115.549,0.20813,0.24412,0.22612,0
3464,115.582,0.20199,0.24099,0.22149,0
3465,115.615,0.21388,0.23563,0.22475,0
3466,115.649,0.21007,0.24351,0.22679,0
3467,115.682,0.21478,0.24483,0.22981,0
3468,115.716,0.20008,0.24531,0.22269,0
3469,115.749,0.20664,0.24824,0.22744,0
3470,115.782,0.19889,0.24287,0.22088,0
3471,115.816,0.20709,0.24195,0.22452,0
3472,115.849,0.20949,0.23556,0.22253,0
3473,115.882,0.2098,0.24325,0.22653,0
3474,115.916,0.20582,0.23667,0.22124,0
3475,115.949,0.21381,0.23856,0.22619,0
3476,115.983,0.20382,0.24428,0.22405,0
3477,116.016,0.19086,0.24255,0.21671,0
3478,116.049,0.21095,0.25159,0.23127,0
3479,116.083,0.21335,0.24233,0.22784,0
3480,116.116,0.20469,0.24128,0.22298,0
3481,116.149,0.21305,0.24199,0.22752,0
3482,116.183,0.21047,0.23943,0.22495,0
3483,116.216,0.21465,0.23852,0.22658,0
3484,116.249,0.20742,0.24029,0.22386,0
3485,116.283,0.21171,0.23896,0.22534,0
3486,116.316,0.21015,0.24476,0.22745,0
3487,116.35,0.21641,0.23762,0.22702,0
3488,116.383,0.21082,0.24319,0.227,0
3489,116.416,0.21176,0.23968,0.22572,0
3490,116.45,0.20893,0.23686,0.22289,0
3491,116.483,0.12241,0.15621,0.13931,0
3492,116.516,0.02565,0.06149,0.04357,0
3493,116.55,0.03553,0.03581,0.03567,0
3494,116.583,0.05569,0.04324,0.04947,0
3495,116.617,0.06002,0.05338,0.0567,0
3496,116.65,0.12991,0.1275,0.12871,0
3497,116.683,0.17472,0.18198,0.17835,0
3498,116.717,0.19452,0.23248,0.2135,0
3499,116.75,0.17983,0.20638,0.1931,0
3500,116.783,0.09147,0.0824,0.08693,0
3501,116.817,0.10315,0.07147,0.08731,0
3502,116.85,0.12665,0.14209,0.13437,0
3503,116.883,0.1495,0.17071,0.1601,0
3504,116.917,0.17719,0.22025,0.19872,0
3505,116.95,0.20841,0.23166,0.22004,0
3506,116.984,0.22264,0.24008,0.23136,0
3507,117.017,0.2156,0.24443,0.23001,0
3508,117.05,0.2415,0.25463,0.24806,1
3509,117.084,0.22715,0.25858,0.24286,0
3510,117.117,0.24696,0.25656,0.25176,0
3511,117.15,0.23131,0.26061,0.24596,0
3512,117.184,0.2303,0.26322,0.24676,0
3513,117.217,0.23943,0.26611,0.25277,0
3514,117.25,0.2449,0.2679,0.2564,0
3515,117.284,0.23268,0.26673,0.24971,0
3516,117.317,0.24051,0.26331,0.25191,0
3517,117.351,0.23246,0.25916,0.24581,0
3518,117.384,0.2356,0.25842,0.24701,0
3519,117.417,0.23903,0.26046,0.24975,0
3520,117.451,0.23321,0.25563,0.24442,0
3521,117.484,0.23303,0.26132,0.24717,0
3522,117.517,0.23359,0.26824,0.25092,0
3523,117.551,0.23022,0.26829,0.24926,0
3524,117.584,0.23847,0.26394,0.2512,0
3525,117.618,0.2444,0.26372,0.25406,0
3526,117.651,0.24125,0.26571,0.25348,0
3527,117.684,0.24444,0.26081,0.25262,0
